Plate ID,Well Location,Sample ID,Customer Sample Name (optional),Subject Barcode (optional),Comments (optional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B02,P16B02S000010,BR-24S1Gy-450-0333,BR.SET.IndMutagenese.23.250Gy_333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B03,P16B03S000018,BR-24S1Gy-450-0334,BR.SET.IndMutagenese.23.250Gy_334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B04,P16B04S000026,BR-24S1Gy-450-0335,BR.SET.IndMutagenese.23.250Gy_335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B05,P16B05S000034,BR-24S1Gy-450-0336,BR.SET.IndMutagenese.23.250Gy_336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B06,P16B06S000042,BR-24S1Gy-450-0337,BR.SET.IndMutagenese.23.250Gy_337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B07,P16B07S000050,BR-24S1Gy-450-0338,BR.SET.IndMutagenese.23.250Gy_338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B08,P16B08S000058,BR-24S1Gy-450-0339,BR.SET.IndMutagenese.23.250Gy_339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B09,P16B09S000066,BR-24S1Gy-450-0341,BR.SET.IndMutagenese.23.250Gy_341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B10,P16B10S000074,BR-24S1Gy-450-0342,BR.SET.IndMutagenese.23.250Gy_342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B11,P16B11S000082,BR-24S1Gy-450-0344,BR.SET.IndMutagenese.23.250Gy_344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,B12,P16B12S000090,BR-24S1Gy-450-0345,BR.SET.IndMutagenese.23.250Gy_345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C01,P16C01S000003,BR-24S1Gy-450-0346,BR.SET.IndMutagenese.23.250Gy_346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C02,P16C02S000011,BR-24S1Gy-450-0347,BR.SET.IndMutagenese.23.250Gy_347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C03,P16C03S000019,BR-24S1Gy-450-0349,BR.SET.IndMutagenese.23.250Gy_349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C04,P16C04S000027,BR-24S1Gy-450-0352,BR.SET.IndMutagenese.23.250Gy_352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C05,P16C05S000035,BR-24S1Gy-450-0353,BR.SET.IndMutagenese.23.250Gy_353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C06,P16C06S000043,BR-24S1Gy-450-0354,BR.SET.IndMutagenese.23.250Gy_354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C07,P16C07S000051,BR-24S1Gy-450-0355,BR.SET.IndMutagenese.23.250Gy_355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C08,P16C08S000059,BR-24S1Gy-450-0356,BR.SET.IndMutagenese.23.250Gy_356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C09,P16C09S000067,BR-24S1Gy-450-0357,BR.SET.IndMutagenese.23.250Gy_357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C10,P16C10S000075,BR-24S1Gy-450-0358,BR.SET.IndMutagenese.23.250Gy_358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C11,P16C11S000083,BR-24S1Gy-450-0359,BR.SET.IndMutagenese.23.250Gy_359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,C12,P16C12S000091,BR-24S1Gy-450-0360,BR.SET.IndMutagenese.23.250Gy_360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D01,P16D01S000004,BR-24S1Gy-450-0361,BR.SET.IndMutagenese.23.250Gy_361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D02,P16D02S000012,BR-24S1Gy-450-0364,BR.SET.IndMutagenese.23.250Gy_364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D03,P16D03S000020,BR-24S1Gy-450-0365,BR.SET.IndMutagenese.23.250Gy_365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D04,P16D04S000028,BR-24S1Gy-450-0366,BR.SET.IndMutagenese.23.250Gy_366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D05,P16D05S000036,BR-24S1Gy-450-0367,BR.SET.IndMutagenese.23.250Gy_367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D06,P16D06S000044,BR-24S1Gy-450-0368,BR.SET.IndMutagenese.23.250Gy_368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D07,P16D07S000052,BR-24S1Gy-450-0369,BR.SET.IndMutagenese.23.250Gy_369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D08,P16D08S000060,BR-24S1Gy-450-0370,BR.SET.IndMutagenese.23.250Gy_370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D09,P16D09S000068,BR-24S1Gy-450-0372,BR.SET.IndMutagenese.23.250Gy_372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D10,P16D10S000076,BR-24S1Gy-450-0373,BR.SET.IndMutagenese.23.250Gy_373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D11,P16D11S000084,BR-24S1Gy-450-0374,BR.SET.IndMutagenese.23.250Gy_374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,D12,P16D12S000092,BR-24S1Gy-450-0375,BR.SET.IndMutagenese.23.250Gy_375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E01,P16E01S000005,BR-24S1Gy-450-0376,BR.SET.IndMutagenese.23.250Gy_376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E02,P16E02S000013,BR-24S1Gy-450-0377,BR.SET.IndMutagenese.23.250Gy_377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E03,P16E03S000021,BR-24S1Gy-450-0378,BR.SET.IndMutagenese.23.250Gy_378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E04,P16E04S000029,BR-24S1Gy-450-0379,BR.SET.IndMutagenese.23.250Gy_379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E05,P16E05S000037,BR-24S1Gy-450-0380,BR.SET.IndMutagenese.23.250Gy_380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E06,P16E06S000045,BR-24S1Gy-450-0381,BR.SET.IndMutagenese.23.250Gy_381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E07,P16E07S000053,BR-24S1Gy-450-0382,BR.SET.IndMutagenese.23.250Gy_382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E08,P16E08S000061,BR-24S1Gy-450-0383,BR.SET.IndMutagenese.23.250Gy_383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E09,P16E09S000069,BR-24S1Gy-450-0384,BR.SET.IndMutagenese.23.250Gy_384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E10,P16E10S000077,BR-24S1Gy-450-0385,BR.SET.IndMutagenese.23.250Gy_385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E11,P16E11S000085,BR-24S1Gy-450-0386,BR.SET.IndMutagenese.23.250Gy_386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,E12,P16E12S000093,BR-24S1Gy-450-0387,BR.SET.IndMutagenese.23.250Gy_387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F01,P16F01S000006,BR-24S1Gy-450-0389,BR.SET.IndMutagenese.23.250Gy_389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F02,P16F02S000014,BR-24S1Gy-450-0390,BR.SET.IndMutagenese.23.250Gy_390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F03,P16F03S000022,BR-24S1Gy-450-0391,BR.SET.IndMutagenese.23.250Gy_391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F04,P16F04S000030,BR-24S1Gy-450-0392,BR.SET.IndMutagenese.23.250Gy_392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F05,P16F05S000038,BR-24S1Gy-450-0393,BR.SET.IndMutagenese.23.250Gy_393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F06,P16F06S000046,BR-24S1Gy-450-0394,BR.SET.IndMutagenese.23.250Gy_394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F07,P16F07S000054,BR-24S1Gy-450-0395,BR.SET.IndMutagenese.23.250Gy_395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F08,P16F08S000062,BR-24S1Gy-450-0396,BR.SET.IndMutagenese.23.250Gy_396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F09,P16F09S000070,BR-24S1Gy-450-0397,BR.SET.IndMutagenese.23.250Gy_397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F10,P16F10S000078,BR-24S1Gy-450-0399,BR.SET.IndMutagenese.23.250Gy_399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F11,P16F11S000086,BR-24S1Gy-450-0400,BR.SET.IndMutagenese.23.250Gy_400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,F12,P16F12S000094,BR-24S1Gy-450-0401,BR.SET.IndMutagenese.23.250Gy_401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G01,P16G01S000007,BR-24S1Gy-450-0402,BR.SET.IndMutagenese.23.250Gy_402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G02,P16G02S000015,BR-24S1Gy-450-0403,BR.SET.IndMutagenese.23.250Gy_403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G03,P16G03S000023,BR-24S1Gy-450-0404,BR.SET.IndMutagenese.23.250Gy_404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G04,P16G04S000031,BR-24S1Gy-450-0405,BR.SET.IndMutagenese.23.250Gy_405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G05,P16G05S000039,BR-24S1Gy-450-0406,BR.SET.IndMutagenese.23.250Gy_406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G06,P16G06S000047,BR-24S1Gy-450-0407,BR.SET.IndMutagenese.23.250Gy_407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G07,P16G07S000055,BR-24S1Gy-450-0408,BR.SET.IndMutagenese.23.250Gy_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G08,P16G08S000063,BR-24S1Gy-450-0410,BR.SET.IndMutagenese.23.250Gy_410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G09,P16G09S000071,BR-24S1Gy-450-0411,BR.SET.IndMutagenese.23.250Gy_411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G10,P16G10S000079,BR-24S1Gy-450-0412,BR.SET.IndMutagenese.23.250Gy_412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G11,P16G11S000087,BR-24S1Gy-450-0413,BR.SET.IndMutagenese.23.250Gy_413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,G12,P16G12S000095,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H01,P16H01S000008,BR-24S1Gy-450-0416,BR.SET.IndMutagenese.23.250Gy_416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H02,P16H02S000016,BR-24S1Gy-450-0417,BR.SET.IndMutagenese.23.250Gy_417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H03,P16H03S000024,BR-24S1Gy-450-0418,BR.SET.IndMutagenese.23.250Gy_418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H04,P16H04S000032,BR-24S1Gy-450-0419,BR.SET.IndMutagenese.23.250Gy_419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H05,P16H05S000040,BR-24S1Gy-450-0420,BR.SET.IndMutagenese.23.250Gy_420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H06,P16H06S000048,BR-24S1Gy-450-0421,BR.SET.IndMutagenese.23.250Gy_421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H07,P16H07S000056,BR-24S1Gy-450-0422,BR.SET.IndMutagenese.23.250Gy_422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H08,P16H08S000064,BR-24S1Gy-450-0423,BR.SET.IndMutagenese.23.250Gy_423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H09,P16H09S000072,BR-24S1Gy-450-0424,BR.SET.IndMutagenese.23.250Gy_424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H10,P16H10S000080,BR-24S1Gy-450-0425,BR.SET.IndMutagenese.23.250Gy_425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H11,P16H11S000088,BR-24S1Gy-450-0426,BR.SET.IndMutagenese.23.250Gy_426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P16,H12,P16H12S000096,BLANK,BLANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A01,P17A01S000001,BR-24S1Gy-450-0427,BR.SET.IndMutagenese.23.250Gy_427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A02,P17A02S000009,BR-24S1Gy-450-0428,BR.SET.IndMutagenese.23.250Gy_428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A03,P17A03S000017,BR-24S1Gy-450-0429,BR.SET.IndMutagenese.23.250Gy_429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A04,P17A04S000025,BR-24S1Gy-450-0434,BR.SET.IndMutagenese.23.250Gy_434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A05,P17A05S000033,BR-24S1Gy-450-0435,BR.SET.IndMutagenese.23.250Gy_435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A06,P17A06S000041,BR-24S1Gy-450-0437,BR.SET.IndMutagenese.23.250Gy_437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A07,P17A07S000049,BR-24S1Gy-450-0438,BR.SET.IndMutagenese.23.250Gy_438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A08,P17A08S000057,BR-24S1Gy-450-0439,BR.SET.IndMutagenese.23.250Gy_439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A09,P17A09S000065,BR-24S1Gy-450-0440,BR.SET.IndMutagenese.23.250Gy_440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A10,P17A10S000073,BR-24S1Gy-450-0441,BR.SET.IndMutagenese.23.250Gy_441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A11,P17A11S000081,BR-24S1Gy-450-0443,BR.SET.IndMutagenese.23.250Gy_443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,A12,P17A12S000089,BR-24S1Gy-450-0444,BR.SET.IndMutagenese.23.250Gy_444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B01,P17B01S000002,BR-24S1Gy-450-0445,BR.SET.IndMutagenese.23.250Gy_445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B02,P17B02S000010,BR-24S1Gy-450-0446,BR.SET.IndMutagenese.23.250Gy_446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B03,P17B03S000018,BR-24S1Gy-450-0447,BR.SET.IndMutagenese.23.250Gy_447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B04,P17B04S000026,BR-24S1Gy-450-0448,BR.SET.IndMutagenese.23.250Gy_448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B05,P17B05S000034,BR-24S1Gy-450-0449,BR.SET.IndMutagenese.23.250Gy_449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B06,P17B06S000042,BR-24S1Gy-450-0450,BR.SET.IndMutagenese.23.250Gy_450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B07,P17B07S000050,BR-24S1Gy-450-0451,BR.SET.IndMutagenese.23.250Gy_451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B08,P17B08S000058,BR-24S1Gy-450-0453,BR.SET.IndMutagenese.23.250Gy_453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B09,P17B09S000066,BR-24S1Gy-450-0454,BR.SET.IndMutagenese.23.250Gy_454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B10,P17B10S000074,BR-24S1Gy-450-0455,BR.SET.IndMutagenese.23.250Gy_455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B11,P17B11S000082,BR-24S1Gy-450-0456,BR.SET.IndMutagenese.23.250Gy_456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,B12,P17B12S000090,BR-24S1Gy-450-0457,BR.SET.IndMutagenese.23.250Gy_457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C01,P17C01S000003,BR-24S1Gy-450-0458,BR.SET.IndMutagenese.23.250Gy_458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C02,P17C02S000011,BR-24S1Gy-450-0459,BR.SET.IndMutagenese.23.250Gy_459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C03,P17C03S000019,BR-24S1Gy-450-0460,BR.SET.IndMutagenese.23.250Gy_460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C04,P17C04S000027,BR-24S1Gy-450-0461,BR.SET.IndMutagenese.23.250Gy_461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C05,P17C05S000035,BR-24S1Gy-450-0462,BR.SET.IndMutagenese.23.250Gy_462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C06,P17C06S000043,BR-24S1Gy-450-0463,BR.SET.IndMutagenese.23.250Gy_463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C07,P17C07S000051,BR-24S1Gy-450-0464,BR.SET.IndMutagenese.23.250Gy_464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C08,P17C08S000059,BR-24S1Gy-450-0465,BR.SET.IndMutagenese.23.250Gy_465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C09,P17C09S000067,BR-24S1Gy-450-0466,BR.SET.IndMutagenese.23.250Gy_466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C10,P17C10S000075,BR-24S1Gy-450-0467,BR.SET.IndMutagenese.23.250Gy_467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C11,P17C11S000083,BR-24S1Gy-450-0468,BR.SET.IndMutagenese.23.250Gy_468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,C12,P17C12S000091,BR-24S1Gy-450-0469,BR.SET.IndMutagenese.23.250Gy_469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D01,P17D01S000004,BR-24S1Gy-450-0471,BR.SET.IndMutagenese.23.250Gy_471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D02,P17D02S000012,BR-24S1Gy-450-0472,BR.SET.IndMutagenese.23.250Gy_472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D03,P17D03S000020,BR-24S1Gy-450-0473,BR.SET.IndMutagenese.23.250Gy_473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D04,P17D04S000028,BR-24S1Gy-450-0474,BR.SET.IndMutagenese.23.250Gy_474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D05,P17D05S000036,BR-24S1Gy-450-0475,BR.SET.IndMutagenese.23.250Gy_475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D06,P17D06S000044,BR-24S1Gy-450-0476,BR.SET.IndMutagenese.23.250Gy_476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D07,P17D07S000052,BR-24S1Gy-450-0477,BR.SET.IndMutagenese.23.250Gy_477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D08,P17D08S000060,BR-24S1Gy-450-0478,BR.SET.IndMutagenese.23.250Gy_478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D09,P17D09S000068,BR-24S1Gy-450-0479,BR.SET.IndMutagenese.23.250Gy_479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D10,P17D10S000076,BR-24S1Gy-450-0480,BR.SET.IndMutagenese.23.250Gy_480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D11,P17D11S000084,BR-24S1Gy-450-0481,BR.SET.IndMutagenese.23.250Gy_481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,D12,P17D12S000092,BR-24S1Gy-450-0482,BR.SET.IndMutagenese.23.250Gy_482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E01,P17E01S000005,BR-24S1Gy-450-0483,BR.SET.IndMutagenese.23.250Gy_483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E02,P17E02S000013,BR-24S1Gy-450-0484,BR.SET.IndMutagenese.23.250Gy_484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E03,P17E03S000021,BR-24S1Gy-450-0485,BR.SET.IndMutagenese.23.250Gy_485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E04,P17E04S000029,BR-24S1Gy-450-0486,BR.SET.IndMutagenese.23.250Gy_486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E05,P17E05S000037,BR-24S1Gy-450-0488,BR.SET.IndMutagenese.23.250Gy_488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E06,P17E06S000045,BR-24S1Gy-450-0489,BR.SET.IndMutagenese.23.250Gy_489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E07,P17E07S000053,BR-24S1Gy-450-0490,BR.SET.IndMutagenese.23.250Gy_490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-BR-DART-P17,E08,P17E08S000061,BR-24S1Gy-450-0491,BR.SET.IndMutagenese.23.250Gy_491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
